Brand,Description,Size,Classification,VendorNo,n_store_skus,beg_onhand,end_onhand,units_sold,units_purchased,sales_revenue,gross_profit,unit_cost,unit_sell,sales_span_days,gross_margin_pct,daily_demand,days_of_supply,needs_reorder,discontinue_candidate,profitable
408.0,Wild Turkey American Honey,750mL,1.0,11567.0,79,1817.0,2499.0,806.0,9374.0,14499.939999999999,4046.119999999998,12.97,17.964683544303796,60.0,27.904391328515832,13.433333333333334,186.02977667493795,0,1,1
415.0,Jose Cuervo Especial,Liter,1.0,7245.0,60,1580.0,1495.0,866.0,14162.0,18177.34,6884.700000000001,13.04,20.99,60.0,37.8751786565031,14.433333333333334,103.57967667436489,0,0,1
419.0,Absolut Citron,Liter,1.0,17035.0,32,375.0,337.0,242.0,2717.0,5287.58,1417.9999999999998,15.99,21.83606036324786,60.0,26.817561152739056,4.033333333333333,83.55371900826447,0,0,1
420.0,Calico Jack Spiced Rum,Liter,1.0,12546.0,1,6.0,0.0,6.0,0.0,47.94,12.659999999999997,5.88,7.99,60.0,26.408010012515636,0.1,0.0,1,0,1
423.0,Hennessy Richard Cognac,750mL,,,7,7.0,5.0,0.0,1.0,0.0,0.0,3352.93,4559.99,60.0,,0.0,,0,1,0
425.0,Hennessy Paradis,750mL,,,18,29.0,18.0,0.0,5.0,0.0,0.0,620.15,799.99,60.0,,0.0,,0,1,0
426.0,Crystal Head Vodka,50mL,1.0,9165.0,43,1573.0,946.0,401.0,5864.0,3203.9900000000002,681.6999999999999,6.290000000000001,7.99,60.0,21.276595744680847,6.683333333333334,141.54613466334163,0,0,1
427.0,Van Gogh Chocolate Liqueur,750mL,1.0,4425.0,2,7.0,0.0,1.0,12.0,8.99,2.0200000000000005,6.97,8.99,60.0,22.469410456062295,0.016666666666666666,0.0,1,0,1
428.0,Sauza Giro Gold Tequila,Liter,1.0,12546.0,6,161.0,129.0,134.0,2582.0,1271.6599999999999,356.43999999999994,6.830000000000001,9.49,60.0,28.029504741833506,2.2333333333333334,57.76119402985074,0,0,1
430.0,Montezuma Triple Sec,Liter,,,1,4.0,0.0,0.0,24.0,0.0,0.0,1.99,2.79,60.0,,0.0,,0,0,0
435.0,Il Tramonto Limoncello,750mL,1.0,7153.0,77,580.0,1099.0,192.0,8315.0,3622.08,1166.3999999999999,12.79,18.483877551020406,60.0,32.20249138616485,3.2,343.4375,0,1,1
437.0,Rock Hills Farm Bourbon,750mL,1.0,8004.0,1,1.0,0.0,8.0,10.0,399.92,96.96000000000004,37.87,49.99,60.0,24.244848969793967,0.13333333333333333,0.0,1,0,1
438.0,Licor 43 Vanilla Liqueur,750mL,1.0,4425.0,78,985.0,1035.0,471.0,6407.0,8786.289999999999,2771.6199999999994,12.770000000000001,18.986086759244653,60.0,31.544827225142807,7.85,131.84713375796179,0,0,1
441.0,Caribou Crossing Canadian,750mL,1.0,8004.0,11,0.0,1.0,27.0,118.0,1349.73,342.35999999999996,37.31,49.99,60.0,25.365073014602917,0.45,2.2222222222222223,1,0,1
443.0,St Germain Liqueur,750mL,1.0,480.0,78,1175.0,1203.0,419.0,7718.0,15483.810000000001,5239.260000000001,24.45,36.40552828351471,60.0,33.83702073326914,6.983333333333333,172.2673031026253,0,0,1
444.0,Absolut Berri Acai,Liter,,,2,4.0,0.0,0.0,0.0,0.0,0.0,14.81,21.99,60.0,,0.0,,0,0,0
445.0,Fleischmanns Extra Dry Gin,Liter,,,1,14.0,14.0,0.0,0.0,0.0,0.0,6.46,8.79,60.0,,0.0,,0,1,0
446.0,St Urbans-Hof Rsl,750mL,2.0,10754.0,15,214.0,214.0,152.0,1401.0,2284.48,712.8,10.34,15.105555555555556,60.0,31.201848998459162,2.533333333333333,84.47368421052632,0,0,1
450.0,Vincent Van Gogh Double Esp,750mL,1.0,4425.0,38,243.0,349.0,158.0,2149.0,3948.42,864.2599999999999,19.52,24.99,60.0,21.888755502200876,2.6333333333333333,132.53164556962025,0,0,1
451.0,Hiram Walker Triple Sec,Liter,1.0,17035.0,2,31.0,13.0,41.0,290.0,204.59,57.40000000000003,3.5899999999999994,4.99,60.0,28.05611222444891,0.6833333333333333,19.024390243902438,0,0,1
453.0,Hornitos Reposado Tequila,Liter,1.0,12546.0,6,42.0,61.0,33.0,715.0,958.6700000000001,265.3399999999999,21.01,29.045555555555552,60.0,27.67792879718776,0.55,110.9090909090909,0,0,1
455.0,Baileys Salted Caramel,Liter,1.0,3960.0,1,8.0,5.0,1.0,0.0,27.99,6.739999999999998,21.25,27.99,60.0,24.080028581636295,0.016666666666666666,300.0,0,1,1
457.0,El Caballo Gold Tequila,Liter,1.0,9552.0,2,16.0,10.0,5.0,34.0,44.95,11.650000000000006,6.66,8.99,60.0,25.917686318131267,0.08333333333333333,120.0,0,0,1
463.0,Kirk & Sweeney 12Yr Old Rum,750mL,1.0,653.0,67,489.0,592.0,165.0,2166.0,5608.35,1544.4000000000003,24.63,33.99,60.0,27.53751103265667,2.75,215.27272727272728,0,1,1
465.0,Corralejo Reposado Tequila,750mL,1.0,9165.0,1,2.0,0.0,2.0,0.0,89.98,18.0,35.99,44.99,60.0,20.004445432318292,0.03333333333333333,0.0,1,0,1
473.0,Ciroc Peach Vodka,Liter,1.0,3960.0,6,55.0,35.0,28.0,63.0,951.72,208.31999999999994,26.55,33.99,60.0,21.888790820829648,0.4666666666666667,75.0,0,0,1
482.0,Absolut 80 Proof,Liter,1.0,17035.0,63,1694.0,2589.0,2191.0,28405.0,47778.09,16490.61,14.279999999999998,21.768829362664718,60.0,34.515004681015924,36.516666666666666,70.89913281606573,0,0,1
484.0,Absolut Mango,Liter,1.0,17035.0,1,38.0,0.0,38.0,0.0,835.6200000000001,197.60000000000014,16.79,21.99,60.0,23.64711232378355,0.6333333333333333,0.0,1,0,1
485.0,Seagrams 7 Crown,Liter,1.0,3960.0,27,306.0,286.0,200.0,1414.0,2598.0,519.9999999999998,10.39,12.99,60.0,20.015396458814465,3.3333333333333335,85.8,0,0,1
495.0,Sweet Carolina Sweet Tea Vdk,Liter,,,1,12.0,6.0,0.0,30.0,0.0,0.0,12.49,15.99,60.0,,0.0,,0,1,0
497.0,Capt Morgan Spiced Rum,Liter,1.0,3960.0,64,2275.0,2192.0,2339.0,28354.0,46756.61,12373.310000000001,14.7,19.99,60.0,26.46323161580791,38.983333333333334,56.22915775972638,0,0,1
500.0,Remy Martin Louis XIII,750mL,1.0,7239.0,5,7.0,5.0,1.0,15.0,2999.99,709.9199999999996,2290.07,2999.99,60.0,23.664078880262924,0.016666666666666666,300.0,0,1,1
505.0,Robert Sinskey Pnt Gris,750mL,2.0,10754.0,1,1.0,10.0,1.0,12.0,29.99,10.389999999999997,19.6,29.99,60.0,34.64488162720906,0.016666666666666666,600.0,0,1,1
506.0,Robert Sinskey Pnt Gris,375mL,,,1,12.0,10.0,0.0,0.0,0.0,0.0,16.77,24.99,60.0,,0.0,,0,1,0
508.0,Bacardi Superior Rum,Liter,1.0,480.0,66,2207.0,2719.0,3625.0,38206.0,47883.75,12467.500000000004,9.77,13.230027561653394,60.0,26.037016733234143,60.416666666666664,45.004137931034485,0,0,1
510.0,Barton Vodka,1.75L,,,1,12.0,0.0,0.0,18.0,0.0,0.0,7.14,9.99,60.0,,0.0,,0,0,0
513.0,Ocean Vodka,750mL,1.0,9165.0,64,403.0,478.0,162.0,2715.0,5084.38,1356.7599999999995,23.01,30.901718749999997,60.0,26.684866198041835,2.7,177.03703703703704,0,0,1
515.0,Hirsch Selection Bourbon,750mL,1.0,9165.0,42,249.0,216.0,86.0,1345.0,3334.1400000000003,1153.1800000000003,25.359999999999996,38.20726190476191,60.0,34.587029938754824,1.4333333333333333,150.69767441860466,0,0,1
516.0,Kamora Coffee Liqueur,Liter,1.0,12546.0,7,55.0,42.0,15.0,139.0,164.85,37.05000000000001,8.52,10.99,60.0,22.474977252047324,0.25,168.0,0,0,1
518.0,Malibu Black Rum,Liter,,,1,12.0,12.0,0.0,0.0,0.0,0.0,11.84,15.99,60.0,,0.0,,0,1,0
523.0,Castello Del Poggio Moscato,750mL,2.0,4425.0,64,381.0,797.0,862.0,12792.0,8977.380000000001,2865.8,7.09,10.453418964076858,60.0,31.922453989916878,14.366666666666667,55.47563805104408,0,0,1
525.0,El Tesoro Anejo Gold Tequil,750mL,1.0,12546.0,24,197.0,196.0,43.0,461.0,1722.57,389.57000000000005,31.0,40.0525,60.0,22.61562665087631,0.7166666666666667,273.48837209302326,0,1,1
529.0,Desert Island Iced Tea,Liter,1.0,8004.0,4,57.0,51.0,31.0,383.0,225.99,52.07999999999999,5.61,7.29,60.0,23.04526748971193,0.5166666666666667,98.70967741935483,0,0,1
530.0,Smirnoff Fluffed Marshmallow,Liter,1.0,3960.0,3,18.0,0.0,6.0,12.0,89.94,22.320000000000004,11.270000000000001,14.99,60.0,24.81654436290861,0.1,0.0,1,0,1
535.0,Malibu Melon Rum,Liter,,,1,1.0,0.0,0.0,0.0,0.0,0.0,13.59,16.99,60.0,,0.0,,0,0,0
536.0,Svedka Cherry Vodka,Liter,1.0,1392.0,10,119.0,47.0,9.0,153.0,116.91,27.630000000000003,9.92,12.99,60.0,23.633564280215552,0.15,313.33333333333337,0,1,1
538.0,Amaretto DiSaronno,375mL,1.0,2555.0,76,1143.0,1566.0,1314.0,15946.0,16649.86,6190.42,7.960000000000001,12.752204545970026,60.0,37.18001232442795,21.9,71.5068493150685,0,0,1
539.0,Bowman's Vodka,Liter,1.0,8004.0,13,307.0,290.0,513.0,7919.0,2970.27,815.67,4.2,5.79,60.0,27.461139896373055,8.55,33.91812865497076,0,0,1
540.0,Bacardi Pineapple Fusion,50mL,1.0,480.0,68,4542.0,237.0,1080.0,258.0,1069.2,291.6000000000001,0.72,0.9899999999999999,60.0,27.272727272727277,18.0,13.166666666666666,1,0,1
541.0,Juarez Gold Tequila,Liter,1.0,8352.0,4,30.0,37.0,97.0,1322.0,969.03,212.42999999999998,7.8,9.99,60.0,21.921921921921918,1.6166666666666667,22.88659793814433,0,0,1
543.0,Berkshire Mtn Ethereal Gin,750mL,1.0,9552.0,9,86.0,38.0,8.0,6.0,239.92,58.16,22.72,30.878888888888884,60.0,24.24141380460153,0.13333333333333333,285.0,0,1,1
546.0,Bowman's Rum,Liter,,,1,4.0,5.0,0.0,24.0,0.0,0.0,5.59,7.49,60.0,,0.0,,0,1,0
547.0,DeKuyper Buttershots,Liter,1.0,12546.0,10,54.0,48.0,40.0,188.0,519.6,107.19999999999999,10.31,12.99,60.0,20.631254811393376,0.6666666666666666,72.0,0,0,1
548.0,DeKuyper Amaretto,Liter,1.0,12546.0,11,58.0,18.0,21.0,82.0,188.79000000000002,51.030000000000015,6.56,8.99,60.0,27.030033370411573,0.35,51.42857142857143,0,0,1
549.0,DeKuyper Melon,Liter,1.0,12546.0,5,54.0,50.0,10.0,136.0,89.9,25.700000000000006,6.419999999999999,8.99,60.0,28.58731924360401,0.16666666666666666,300.0,0,1,1
550.0,Tijuana Oro Tequila,Liter,,,1,12.0,12.0,0.0,0.0,0.0,0.0,6.71,8.99,60.0,,0.0,,0,1,0
551.0,Cruzan Aged Light Rum,750mL,1.0,12546.0,3,46.0,39.0,7.0,236.0,76.93,16.800000000000004,8.59,10.99,60.0,21.83803457688808,0.11666666666666667,334.2857142857143,0,1,1
555.0,Art In The Age Sage,750mL,1.0,3664.0,35,206.0,135.0,39.0,563.0,1187.61,340.14,21.73,30.11142857142857,60.0,28.640715386364214,0.65,207.69230769230768,0,1,1
557.0,Bowman's Gin,Liter,1.0,8004.0,2,8.0,9.0,1.0,24.0,6.29,1.4500000000000002,4.84,6.29,60.0,23.05246422893482,0.016666666666666666,540.0,0,1,1
563.0,Berkshire Mtn Greylock Gin,750mL,,,1,1.0,1.0,0.0,0.0,0.0,0.0,25.59,31.99,60.0,,0.0,,0,1,0
564.0,DeKuyper Blue Curacao,Liter,1.0,12546.0,7,64.0,48.0,54.0,528.0,485.46000000000004,128.51999999999998,6.61,8.99,60.0,26.47385984427141,0.9,53.33333333333333,0,0,1
565.0,Bombay Dry Gin,Liter,1.0,480.0,11,89.0,88.0,13.0,163.0,266.37,64.60999999999999,15.52,20.49,60.0,24.255734504636404,0.21666666666666667,406.15384615384613,0,1,1
567.0,Ketel One Vodka,Liter,1.0,3960.0,53,1079.0,1124.0,750.0,10148.0,21742.5,6209.999999999998,20.71,28.990000000000002,60.0,28.56157295619178,12.5,89.92,0,0,1
573.0,Bols Sour Apple Schnapps,Liter,,,1,12.0,12.0,0.0,0.0,0.0,0.0,7.19,9.99,60.0,,0.0,,0,1,0
576.0,Pastene Marsala,1.5L,1.0,4425.0,1,5.0,8.0,3.0,42.0,26.97,6.210000000000001,6.92,8.99,60.0,23.025583982202452,0.05,160.0,0,0,1
582.0,Berkshire Mtn Dist Bourbon,750mL,,,1,1.0,0.0,0.0,0.0,0.0,0.0,28.98,41.99,60.0,,0.0,,0,0,0
583.0,Malibu Pineapple Rum,Liter,,,1,4.0,4.0,0.0,0.0,0.0,0.0,12.22,16.99,60.0,,0.0,,0,1,0
585.0,1800 Reposado Gold Tequila,Liter,1.0,7245.0,14,81.0,91.0,29.0,478.0,869.7099999999999,215.75999999999993,22.55,29.99,60.0,24.80826942314104,0.48333333333333334,188.27586206896552,0,1,1
586.0,Malibu Passion Fruit Rum,Liter,1.0,17035.0,3,5.0,10.0,10.0,67.0,169.89999999999998,33.999999999999986,13.589999999999998,16.99,60.0,20.011771630370802,0.16666666666666666,60.0,0,0,1
587.0,Malibu Mango Rum,Liter,1.0,17035.0,8,51.0,114.0,6.0,261.0,101.94,26.99999999999999,12.49,16.99,60.0,26.486168334314293,0.1,1140.0,0,1,1
588.0,Luca Nico Malbec,750mL,,,1,3.0,3.0,0.0,0.0,0.0,0.0,77.7,114.99,60.0,,0.0,,0,1,0
589.0,Bols Blackberry Brandy,Liter,1.0,6213.0,5,27.0,30.0,5.0,41.0,54.95,15.4,7.909999999999999,10.99,60.0,28.02547770700637,0.08333333333333333,360.0,0,1,1
590.0,Allen's Amaretto Liqueur,Liter,1.0,9552.0,1,18.0,3.0,1.0,0.0,5.99,1.38,4.61,5.99,60.0,23.038397328881466,0.016666666666666666,180.0,0,0,1
592.0,The Glenlivet Archive 21 Yr,750mL,1.0,17035.0,15,59.0,91.0,12.0,231.0,2039.88,504.00000000000017,127.99,167.99000000000004,60.0,24.707335725630927,0.2,455.0,0,1,1
596.0,Pendleton Canadian Whisky,750mL,,,1,8.0,6.0,0.0,0.0,0.0,0.0,17.31,21.99,60.0,,0.0,,0,1,0
597.0,Baileys Irish Cream,Liter,1.0,3960.0,59,1376.0,1460.0,826.0,8779.0,23119.739999999998,5335.959999999998,21.53,27.99,60.0,23.079671311182558,13.766666666666667,106.05326876513317,0,0,1
598.0,Stolichnaya Ohranj Orange,Liter,1.0,8664.0,19,207.0,192.0,102.0,1116.0,2516.98,699.3399999999999,17.82,24.25441102756892,60.0,27.78488506066794,1.7,112.94117647058823,0,0,1
599.0,Stolichnaya Razberi,Liter,1.0,8664.0,29,393.0,361.0,280.0,3226.0,6877.2,2108.7999999999993,17.03,24.54417777487625,60.0,30.663642179956952,4.666666666666667,77.35714285714285,0,0,1
600.0,McCormick Gin,Liter,1.0,5992.0,14,140.0,102.0,34.0,390.0,247.86,70.72,5.21,7.29,60.0,28.532235939643346,0.5666666666666667,180.0,0,0,1
601.0,McCormick Vodka,Liter,1.0,5992.0,8,150.0,91.0,164.0,1368.0,1146.36,264.03999999999996,5.38,6.99,60.0,23.032904148783974,2.7333333333333334,33.292682926829265,0,0,1
602.0,McCormick Blended Whiskey,Liter,1.0,5992.0,19,191.0,231.0,84.0,1334.0,612.36,162.12,5.36,7.289999999999999,60.0,26.474622770919066,1.4,165.0,0,0,1
603.0,McCormick Gold Rum,Liter,1.0,5992.0,4,31.0,30.0,2.0,74.0,13.98,3.92,5.03,6.99,60.0,28.040057224606578,0.03333333333333333,900.0,0,1,1
604.0,McCormick Silver Rum,Liter,1.0,5992.0,11,163.0,110.0,41.0,702.0,286.59,75.85000000000002,5.14,6.99,60.0,26.466380543633772,0.6833333333333333,160.97560975609755,0,0,1
605.0,Alate Kosher Wine,750mL,2.0,10754.0,20,252.0,176.0,13.0,404.0,220.87,95.15999999999998,9.67,16.99,60.0,43.084167157151256,0.21666666666666667,812.3076923076923,0,1,1
607.0,Schmitt Sohne Funf Rsl,750mL,2.0,9552.0,13,131.0,155.0,22.0,451.0,227.78,101.5,5.74,9.766923076923076,60.0,44.56054087277197,0.36666666666666664,422.72727272727275,0,1,1
608.0,Cruzan Est Single Barrel Rum,750mL,1.0,12546.0,1,0.0,0.0,2.0,6.0,59.98,13.119999999999997,23.43,29.99,60.0,21.87395798599533,0.03333333333333333,0.0,1,0,1
610.0,Moillard Pnt Nr Bourgogne,750mL,2.0,10754.0,1,6.0,26.0,1.0,36.0,20.99,6.509999999999998,14.48,20.99,60.0,31.01476893758932,0.016666666666666666,1560.0,0,1,1
613.0,Beefeater 24,Liter,1.0,17035.0,2,9.0,3.0,3.0,6.0,77.97,16.589999999999996,20.46,25.99,60.0,21.277414390150053,0.05,60.0,0,0,1
614.0,J W Dant Bourbon,1.75L,1.0,3924.0,1,3.0,0.0,3.0,0.0,68.97,17.489999999999995,17.16,22.99,60.0,25.35885167464114,0.05,0.0,1,0,1
616.0,Kessler Blended Whiskey,1.75L,,,1,2.0,0.0,0.0,0.0,0.0,0.0,9.77,12.99,60.0,,0.0,,0,0,0
626.0,Hiram Walker Cherry Brandy,750mL,,,1,3.0,4.0,0.0,6.0,0.0,0.0,6.87,8.79,60.0,,0.0,,0,1,0
629.0,DeKuyper Strawberry,Liter,,,1,7.0,0.0,0.0,0.0,0.0,0.0,9.62,12.99,60.0,,0.0,,0,0,0
634.0,Cruzan Aged Light Rum,Liter,1.0,12546.0,9,110.0,56.0,16.0,181.0,223.84,60.48,10.21,13.99,60.0,27.019299499642603,0.26666666666666666,210.0,0,1,1
635.0,Sobieski Raspberry Vodka,Liter,1.0,9552.0,5,15.0,6.0,22.0,106.0,219.78,46.64,7.87,9.99,60.0,21.22122122122122,0.36666666666666664,16.363636363636363,0,0,1
636.0,Bols Pomegranate Liqueur,Liter,1.0,6213.0,5,46.0,29.0,5.0,24.0,47.45,12.549999999999999,6.980000000000001,9.49,60.0,26.448893572181237,0.08333333333333333,348.0,0,1,1
640.0,Sobieski Orange Vodka,Liter,1.0,9552.0,2,0.0,14.0,15.0,75.0,149.85,41.25,7.24,9.99,60.0,27.52752752752753,0.25,56.0,0,0,1
644.0,Amaretto DiSaronno,Liter,1.0,2555.0,16,133.0,113.0,126.0,782.0,3432.74,816.9799999999997,20.76,27.071524122807016,60.0,23.79964692927515,2.1,53.80952380952381,0,0,1
649.0,Sauza Tres Generaciones Pla,750mL,1.0,12546.0,40,229.0,234.0,48.0,737.0,1919.5200000000002,543.36,28.670000000000005,39.015,60.0,28.307076769192296,0.8,292.5,0,1,1
650.0,McCormick Cherry Vodka,Liter,1.0,5992.0,2,26.0,12.0,1.0,13.0,6.99,1.92,5.07,6.99,60.0,27.467811158798284,0.016666666666666666,720.0,0,1,1
652.0,Frangelico Gift Pack-Candle,750mL,1.0,11567.0,37,43.0,50.0,19.0,352.0,471.80999999999995,160.01999999999998,16.41,22.773783783783784,60.0,33.91619507852737,0.31666666666666665,157.89473684210526,0,0,1
653.0,Dom de Canton Ginger Liqueur,750mL,1.0,3924.0,72,435.0,539.0,253.0,3436.0,8981.470000000001,3483.78,21.73,34.00666666666667,60.0,38.78852793585014,4.216666666666667,127.82608695652173,0,0,1
655.0,DeKuyper Cactus Juice,750mL,,,1,5.0,0.0,0.0,0.0,0.0,0.0,8.39,10.99,60.0,,0.0,,0,0,0
658.0,Allens Triple Sec,Liter,1.0,9552.0,12,216.0,156.0,202.0,4117.0,603.98,159.58,2.2,2.99,60.0,26.421404682274247,3.3666666666666667,46.336633663366335,0,0,1
659.0,Rhum Barbancourt Estate RSV,750mL,1.0,6213.0,36,381.0,204.0,79.0,840.0,2685.21,848.4600000000002,23.25,34.378888888888895,60.0,31.597528684907335,1.3166666666666667,154.9367088607595,0,0,1
661.0,Red Stag by Jim Beam,750mL,1.0,12546.0,78,1939.0,1179.0,638.0,5142.0,9224.12,2850.5,9.99,14.618103043399095,60.0,30.90267689492331,10.633333333333333,110.87774294670847,0,0,1
664.0,Ardbeg Uigeadail Scotch,750mL,1.0,8112.0,36,267.0,230.0,44.0,575.0,3435.5599999999995,1059.1199999999997,54.01,78.50719576719577,60.0,30.82816192993281,0.7333333333333333,313.6363636363637,0,1,1
665.0,McCormick Grape Vodka,Liter,,,3,32.0,30.0,0.0,0.0,0.0,0.0,5.55,6.989999999999999,60.0,,0.0,,0,1,0
667.0,McCormick Vanilla Vodka,Liter,1.0,5992.0,1,12.0,0.0,12.0,0.0,83.88,21.72,5.18,6.99,60.0,25.894134477825464,0.2,0.0,1,0,1
669.0,Robert Sinskey Merlot,750mL,2.0,10754.0,12,87.0,124.0,45.0,200.0,1799.5500000000002,591.75,26.84,39.99,60.0,32.8832208052013,0.75,165.33333333333334,0,0,1
675.0,Mount Gay 1703 Old Cask Slct,750mL,1.0,7239.0,10,62.0,79.0,11.0,121.0,1199.8899999999999,333.85999999999996,78.73,103.98999999999998,60.0,27.824217219911823,0.18333333333333332,430.90909090909093,0,1,1
676.0,Pinnacle Whipped Vodka,750mL,1.0,12546.0,78,1039.0,1051.0,811.0,13457.0,10098.89,3083.74,8.65,12.578045744179347,60.0,30.53543508246946,13.516666666666667,77.75585696670777,0,0,1
680.0,Midnight Moon Strawberry,750mL,1.0,9165.0,79,1090.0,807.0,217.0,2266.0,4337.83,1330.2099999999998,13.860000000000001,19.71151898734177,60.0,30.66533266633316,3.6166666666666667,223.1336405529954,0,1,1
685.0,Caravan Cab Svgn,750mL,2.0,17033.0,15,195.0,72.0,14.0,78.0,699.86,245.42000000000002,32.46,49.99,60.0,35.06701340268054,0.23333333333333334,308.57142857142856,0,1,1
686.0,Midnight Moon Cherry,750mL,1.0,9165.0,72,1026.0,716.0,105.0,1160.0,2098.95,529.1999999999999,14.949999999999998,19.615,60.0,25.212606303151574,1.75,409.14285714285717,0,1,1
689.0,McManis Pnt Nr Cal,750mL,2.0,653.0,23,347.0,337.0,141.0,1326.0,1551.59,518.06,7.33,11.002422360248447,60.0,33.38897518029892,2.35,143.40425531914894,0,0,1
693.0,Svedka Vanilla Vodka,Liter,1.0,1392.0,11,145.0,122.0,29.0,366.0,376.71,105.56000000000004,9.35,12.990000000000002,60.0,28.021555042340275,0.48333333333333334,252.41379310344828,0,1,1
694.0,Hiram Walker Creme de Cassis,Liter,1.0,17035.0,7,34.0,35.0,26.0,237.0,215.54,53.559999999999974,6.2299999999999995,8.29,60.0,24.849215922798543,0.43333333333333335,80.76923076923076,0,0,1
700.0,Hiram Walker Cr de Cacao Br,Liter,1.0,17035.0,8,14.0,17.0,14.0,180.0,116.05999999999999,27.43999999999998,6.33,8.29,60.0,23.642943305186957,0.23333333333333334,72.85714285714286,0,0,1
702.0,Skyy Vodka,Liter,1.0,11567.0,4,33.0,40.0,25.0,307.0,412.24999999999994,113.49999999999997,11.95,16.49,60.0,27.531837477258943,0.4166666666666667,96.0,0,0,1
703.0,Skyy Infusions Citrus Vodka,Liter,,,2,11.0,3.0,0.0,0.0,0.0,0.0,11.78,16.49,60.0,,0.0,,0,1,0
704.0,Van Winkle Special Rsv 12 Yr,750mL,1.0,8004.0,1,1.0,0.0,1.0,0.0,59.99,12.380000000000003,47.61,59.99,60.0,20.636772795465916,0.016666666666666666,0.0,1,0,1
712.0,Cruzan Citrus Flavored Rum,750mL,,,1,72.0,0.0,0.0,0.0,0.0,0.0,7.96,10.99,60.0,,0.0,,0,0,0
713.0,Capt Morgan Black Spiced Rum,Liter,1.0,3960.0,2,8.0,0.0,5.0,9.0,129.95,34.39999999999999,19.11,25.99,60.0,26.471719892266254,0.08333333333333333,0.0,1,0,1
714.0,Allen's Peach Schnapps,Liter,1.0,9552.0,1,0.0,0.0,1.0,1.0,5.99,1.6800000000000006,4.31,5.99,60.0,28.046744574290493,0.016666666666666666,0.0,1,0,1
715.0,Hiram Walker Cr de Cacao Wh,Liter,1.0,17035.0,2,7.0,12.0,12.0,153.0,99.47999999999999,25.199999999999992,6.19,8.29,60.0,25.33172496984318,0.2,60.0,0,0,1
718.0,Hiram Walker Mango,Liter,1.0,17035.0,1,3.0,7.0,2.0,64.0,20.98,4.84,8.07,10.49,60.0,23.069590085795998,0.03333333333333333,210.0,0,1,1
731.0,Black & White Scotch,1.75L,1.0,3960.0,2,1.0,5.0,9.0,73.0,242.91,57.509999999999984,20.6,26.99,60.0,23.675435346424596,0.15,33.333333333333336,0,0,1
735.0,Orange Quattro di Amore,Liter,1.0,660.0,1,14.0,12.0,7.0,72.0,101.43,25.760000000000005,10.81,14.49,60.0,25.396825396825403,0.11666666666666667,102.85714285714286,0,0,1
742.0,DeKuyper Spearmint Schnapps,Liter,1.0,12546.0,5,69.0,45.0,2.0,61.0,25.98,5.199999999999999,10.39,12.99,60.0,20.015396458814468,0.03333333333333333,1350.0,0,1,1
743.0,Angels Envy Whiskey,750mL,1.0,480.0,77,227.0,344.0,143.0,3327.0,7148.57,1929.0700000000002,36.5,48.27571428571429,60.0,26.985397079415886,2.3833333333333333,144.33566433566435,0,0,1
749.0,Stolichnaya Hot Vodka,750mL,1.0,8664.0,2,8.0,0.0,6.0,129.0,119.94,29.099999999999994,15.14,19.99,60.0,24.262131065532763,0.1,0.0,1,0,1
751.0,Sobieski Espresso Vodka,Liter,1.0,9552.0,3,8.0,6.0,28.0,182.0,279.72,69.43999999999997,7.510000000000001,9.99,60.0,24.824824824824812,0.4666666666666667,12.857142857142858,1,0,1
753.0,LaBelle Winery Blueberry,750mL,2.0,90032.0,60,640.0,832.0,78.0,1194.0,1559.2199999999998,483.59999999999997,13.79,19.99,60.0,31.015507753876943,1.3,640.0,0,1,1
755.0,Vincent Van Gogh Raspberry,750mL,,,1,8.0,2.0,0.0,0.0,0.0,0.0,21.7,27.99,60.0,,0.0,,0,1,0
756.0,Barton Long Island Iced Tea,Liter,1.0,660.0,21,283.0,301.0,286.0,2470.0,1999.14,471.9000000000001,5.34,6.989999999999999,60.0,23.60515021459228,4.766666666666667,63.14685314685315,0,0,1
757.0,Jim Beam Rye,750mL,1.0,12546.0,74,756.0,805.0,278.0,2708.0,5026.219999999999,1148.1200000000001,13.95,18.048853496353495,60.0,22.842613335667764,4.633333333333334,173.7410071942446,0,0,1
758.0,Cointreau Liqueur,Liter,1.0,7239.0,22,108.0,98.0,121.0,1224.0,4838.79,1357.6200000000003,28.769999999999996,39.99,60.0,28.057014253563402,2.0166666666666666,48.59504132231405,0,0,1
759.0,Bunnahabhain 12 Yr Single,750mL,1.0,9165.0,69,356.0,419.0,96.0,1203.0,5027.04,1475.0400000000002,37.0,51.2936231884058,60.0,29.34211782679271,1.6,261.875,0,1,1
764.0,Smirnoff Blueberry Vodka,Liter,1.0,3960.0,4,38.0,32.0,12.0,117.0,173.88000000000002,48.84000000000001,10.42,14.49,60.0,28.08833678398896,0.2,160.0,0,0,1
771.0,Bak's Krupnik Honey Liqueur,750mL,,,1,10.0,1.0,0.0,36.0,0.0,0.0,11.44,14.99,60.0,,0.0,,0,1,0
775.0,Barton Light Rum,Liter,1.0,660.0,7,141.0,125.0,180.0,2350.0,1132.2,311.4000000000001,4.56,6.29,60.0,27.5039745627981,3.0,41.666666666666664,0,0,1
776.0,Jim Beam Black,Liter,1.0,12546.0,5,77.0,22.0,3.0,0.0,68.97,14.669999999999991,18.1,22.99,60.0,21.270117442366235,0.05,440.0,0,1,1
